DateTime,AddedIPs,RemovedIPs
1588909220,2,0
1588926525,0,1
1588928521,1,0
1588938016,1,0
1588939937,1,0
1588941868,0,1
1588945698,0,1
1588949545,1,0
1588951490,2,0
1588953395,1,0
1588959378,1,0
1588965427,0,1
1588967307,0,1
1588973070,1,0
1588974985,2,0
1588976897,1,0
1588979102,0,1
1588984824,0,1
1588992508,2,0
1588994415,0,1
1588996343,0,1
1589016023,0,1
1589021797,1,0
1589025848,0,2
1589033586,1,0
1589037384,0,3
1589039306,0,1
1589045062,1,1
1589048911,1,0
1589056817,2,0
1589058732,0,1
1589062598,0,3
1589072183,1,0
1589078293,0,1
1589080112,0,1
1589085869,1,0
1589107463,0,1
1589118974,0,1
1589123806,1,0
1589126003,2,0
1589131696,0,1
1589133833,1,0
1589135775,0,1
1589139627,1,0
1589141537,1,2
1589154971,0,3
1589159086,0,2
1589166752,1,0
1589170577,1,0
1589172502,0,1
1589191950,1,0
1589195785,1,0
1589207293,1,0
1589210410,1,1
1589212335,0,2
1589216175,2,0
1589218113,1,0
1589221236,0,1
1589225057,1,1
1589228897,0,1
1589230994,1,0
1589236839,1,0
1589240669,1,0
1589244493,1,0
1589248333,1,0
1589250302,2,0
1589252191,1,0
1589254102,0,1
1589256341,0,1
1589277386,0,1
1589281448,1,0
1589283377,0,1
1589292977,1,1
1589294957,0,1
1589300656,1,0
1589302592,0,2
1589304510,1,1
1589310517,1,1
1589312452,1,0
1589318206,0,1
1589322507,1,0
1589325625,1,1
1589327790,1,1
1589329701,1,1
1589334505,0,1
1589336444,0,1
1589338343,0,2
1589342197,2,0
1589358013,1,0
1589368828,0,1
1589378736,0,1
1589384442,1,0
1589386347,0,1
1589388281,1,0
1589390183,2,1
1589396194,0,1
1589398169,1,1
1589404183,2,0
1589407933,0,1
1589411783,0,1
1589413693,1,0
1589415648,0,2
1589417543,1,0
1589423300,1,0
1589425412,1,0
1589429334,0,2
1589435098,1,0
1589436977,1,0
1589444660,0,1
1589446611,1,0
1589458348,2,0
1589462218,1,0
1589466027,2,0
1589469931,1,1
1589473707,1,1
1589475889,0,2
1589484024,0,1
1589485933,1,0
1589487868,1,0
1589489772,0,1
1589491698,1,1
1589499855,0,1
1589501846,1,0
1589503696,0,1
1589505640,1,0
1589509455,1,1
1589511383,0,1
1589516427,1,0
1589522189,0,1
1589524093,0,1
1589528202,1,0
1589534273,0,1
1589541866,1,0
1589543775,1,1
1589545696,0,1
1589547861,1,1
1589550049,1,0
1589552198,0,1
1589554093,1,1
1589556321,0,1
1589558187,2,0
1589560119,0,1
1589562989,2,0
1589568736,1,0
1589570665,1,0
1589572586,0,2
1589577629,0,1
1589588171,0,1
1589592027,0,1
1589596095,1,1
1589603777,0,1
1589615291,0,1
1589617252,2,0
1589626949,1,0
1589628986,2,1
1589631155,0,1
1589633058,1,1
1589635045,0,1
1589641002,0,1
1589643148,2,1
1589645105,1,1
1589648932,0,1
1589650818,0,1
1589654724,0,1
1589657195,0,1
1589665093,2,0
1589677495,1,0
1589681545,0,1
1589702929,0,2
1589704825,1,0
1589708677,1,0
1589712753,0,1
1589714666,1,0
1589716590,0,2
1589718570,0,1
1589720720,1,0
1589728338,0,1
1589730315,1,2
1589746342,1,0
1589748262,2,0
1589750216,1,2
1589754021,1,0
1589757859,1,0
1589763670,0,1
1589767514,1,0
1589782842,1,0
1589784735,1,0
1589788605,1,0
1589790755,0,1
1589792724,1,0
1589794590,0,1
1589800593,1,0
1589802493,0,1
1589804427,1,0
1589806336,0,1
1589808267,1,0
1589816454,1,1
1589822201,1,0
1589827947,2,0
1589833699,0,2
1589835905,1,2
1589837784,1,0
1589840009,0,1
1589843779,1,0
1589845959,1,1
1589849783,1,0
